Folder name,Clip Name,DateTime,Temperature,Humidity,Precipitation latest 10 min,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
20200813,clip_43_1907,13/08/2020 19:07,18.6,63,0,11.5,118,1.4,5,0
20200813,clip_44_1935,13/08/2020 19:35,17.6,70,0,12.1,120,1.4,0,0
20200813,clip_45_1936,13/08/2020 19:36,17.6,70,0,12.1,120,1.4,0,0
20200813,clip_46_2004,13/08/2020 20:04,17.1,72,0,12.1,125,1.5,0,0
20200813,clip_47_2032,13/08/2020 20:32,16.2,80,0,12.7,123,1.6,0,0
20200813,clip_48_2100,13/08/2020 21:00,15.7,83,0,12.8,129,1.3,0,0
20200813,clip_49_2128,13/08/2020 21:28,14.9,88,0,12.8,116,0.5,0,0
20200813,clip_50_2156,13/08/2020 21:56,13.8,89,0,12,108,0.8,0,0
20200813,clip_51_2224,13/08/2020 22:24,13.7,91,0,12.3,111,0.8,0,0
20200813,clip_52_2252,13/08/2020 22:52,13.8,94,0,12.9,0,0,0,0
20200813,clip_53_2320,13/08/2020 23:20,12.8,95,0,12.1,119,1.1,0,0
20200813,clip_54_2348,13/08/2020 23:48,13.1,96,0,12.4,0,0,0,0
20200814,clip_0_0000,14/08/2020 00:00,12.6,96,0,12,109,0.6,0,0
20200814,clip_1_0028,14/08/2020 00:28,12.6,97,0,12.1,0,0,0,0
20200814,clip_2_0056,14/08/2020 00:56,12.2,97,0,11.8,99,0.3,0,0
20200814,clip_3_0059,14/08/2020 00:59,12.2,97,0,11.8,99,0.3,0,0
20200814,clip_4_0127,14/08/2020 01:27,11.9,98,0,11.6,106,0.7,0,0
20200814,clip_5_0155,14/08/2020 01:55,12,98,0,11.7,110,0.4,0,0
20200814,clip_6_0223,14/08/2020 02:23,11.7,98,0,11.4,0,0,0,0
20200814,clip_7_0251,14/08/2020 02:51,11.2,98,0,11,0,0,0,0
20200814,clip_8_0319,14/08/2020 03:19,11.1,99,0,10.9,123,0.9,0,0
20200814,clip_9_0347,14/08/2020 03:47,11.1,99,0,10.9,91,0.4,3,0
20200814,clip_10_0415,14/08/2020 04:15,10.9,99,0,10.8,0,0,18,0
20200814,clip_11_0443,14/08/2020 04:43,11.4,99,0.1,11.3,109,0.9,30,0
20200814,clip_12_0511,14/08/2020 05:11,12.9,100,0,12.8,117,0.8,55,0
20200814,clip_13_0539,14/08/2020 05:39,13.9,99,0,13.8,133,0.6,111,3.5
20200814,clip_14_0607,14/08/2020 06:07,15.3,92,0.3,14,183,1.5,187,4
20200814,clip_15_0635,14/08/2020 06:35,18.9,75,0,14.4,180,2.1,317,10
20200814,clip_16_0703,14/08/2020 07:03,19.7,73,0,14.8,196,1.8,362,10
20200814,clip_17_0731,14/08/2020 07:31,21.3,65,0,14.5,217,2,449,10
20200814,clip_18_0759,14/08/2020 07:59,22.4,59,0,13.9,228,2.1,508,10
20200814,clip_19_0827,14/08/2020 08:27,23.7,50,0,12.5,252,2.4,563,10
20200814,clip_20_0855,14/08/2020 08:55,24.4,45,0,11.9,229,2.6,618,10
20200814,clip_21_0923,14/08/2020 09:23,24.7,44,0,11.7,225,2.8,651,10
20200814,clip_22_0951,14/08/2020 09:51,25.5,43,0,11.9,237,2.4,692,10
20200814,clip_23_1019,14/08/2020 10:19,26.1,40,0,11.6,251,2.2,721,10
20200814,clip_24_1023,14/08/2020 10:23,26.1,40,0,11.6,251,2.2,721,10
20200814,clip_25_1051,14/08/2020 10:51,26.3,42,0,12.3,219,2.4,737,10
20200814,clip_26_1119,14/08/2020 11:19,26.8,39,0,11.8,238,2.4,749,10
20200814,clip_27_1147,14/08/2020 11:47,26.8,37,0,10.9,222,2.7,751,10
20200814,clip_28_1215,14/08/2020 12:15,27.4,36,0,11.1,231,2.6,739,10
20200814,clip_29_1243,14/08/2020 12:43,27.5,38,0,12.1,232,2.4,723,10
20200814,clip_30_1311,14/08/2020 13:11,27.8,37,0,11.9,238,2.3,691,10
20200814,clip_31_1339,14/08/2020 13:39,27.4,45,0,14.4,331,3.7,656,10
20200814,clip_32_1407,14/08/2020 14:07,26.7,47,0,14.5,325,3.9,610,10
20200814,clip_33_1435,14/08/2020 14:35,26,51,0,15.2,328,3.2,560,10
20200814,clip_34_1503,14/08/2020 15:03,25.8,54,0,15.8,326,3,518,10
20200814,clip_35_1520,14/08/2020 15:20,25,57,0,15.8,316,3,479,10
20200814,clip_36_1548,14/08/2020 15:48,24.2,58,0,15.3,304,2.7,416,10
20200814,clip_37_1616,14/08/2020 16:16,23.7,57,0,14.7,318,2.7,343,10
20200814,clip_38_1644,14/08/2020 16:44,23.4,58,0,14.6,322,2.5,295,10
20200814,clip_39_1712,14/08/2020 17:12,22.6,54,0,13,319,2,224,10
20200814,clip_40_1740,14/08/2020 17:40,22,57,0,13.2,318,1.5,152,10
20200814,clip_41_1808,14/08/2020 18:08,21.2,61,0,13.4,318,1.2,83,10
20200814,clip_42_1836,14/08/2020 18:36,19.5,71,0,14.1,317,1,30,0
20200814,clip_43_1850,14/08/2020 18:50,19.1,73,0,14.1,310,0.8,14,0
20200814,clip_44_1918,14/08/2020 19:18,17.4,82,0,14.3,293,0.8,2,0
20200814,clip_45_1946,14/08/2020 19:46,16.5,90,0,14.8,0,0,0,0
20200814,clip_46_2014,14/08/2020 20:14,15.8,92,0,14.6,0,0,0,0
20200814,clip_47_2042,14/08/2020 20:42,16.3,96,0,15.6,213,0.7,0,0
20200814,clip_48_2110,14/08/2020 21:10,16.5,96,0,15.9,282,1.2,0,0
20200814,clip_49_2138,14/08/2020 21:38,16.3,96,0,15.6,295,1.5,0,0
20200814,clip_50_2206,14/08/2020 22:06,16.2,96,0,15.6,286,1.2,0,0
20200814,clip_51_2234,14/08/2020 22:34,16.3,96,0,15.6,298,0.9,0,0
20200814,clip_52_2251,14/08/2020 22:51,16.2,96,0,15.6,272,1.8,0,0
20200814,clip_53_2319,14/08/2020 23:19,16.2,96,0,15.5,282,0.9,0,0
20200814,clip_54_2347,14/08/2020 23:47,16.1,96,0,15.4,278,1.6,0,0
20200815,clip_0_0000,15/08/2020 00:00,16.1,96,0,15.4,273,1,0,0
20200815,clip_1_0028,15/08/2020 00:28,16,96,0,15.3,277,1.2,0,0
20200815,clip_2_0056,15/08/2020 00:56,15.9,96,0,15.2,283,2.1,0,0
20200815,clip_3_0124,15/08/2020 01:24,16,95,0,15.2,288,1.6,0,0
20200815,clip_4_0152,15/08/2020 01:52,15.7,95,0,15,280,1.4,0,0
20200815,clip_5_0220,15/08/2020 02:20,15.6,96,0,14.9,262,1.5,0,0
20200815,clip_6_0248,15/08/2020 02:48,15.4,96,0,14.8,279,1.1,0,0
20200815,clip_7_0316,15/08/2020 03:16,15.1,97,0,14.6,250,0.9,0,0
20200815,clip_8_0344,15/08/2020 03:44,14.9,97,0,14.4,238,1,0,0
20200815,clip_9_0412,15/08/2020 04:12,14.7,97,0,14.2,283,0.7,5,0
20200815,clip_10_0440,15/08/2020 04:40,14.6,98,0,14.3,193,0.6,16,0
20200815,clip_11_0508,15/08/2020 05:08,14.5,98,0,14.1,209,1.5,31,0
20200815,clip_12_0536,15/08/2020 05:36,14.5,98,0,14.2,241,0.9,55,0
20200815,clip_13_0604,15/08/2020 06:04,14.7,98,0,14.4,230,1.4,70,0
20200815,clip_14_0632,15/08/2020 06:32,14.7,98,0,14.4,288,1.2,103,0
20200815,clip_15_0700,15/08/2020 07:00,15.2,97,0,14.6,258,0.8,157,0
20200815,clip_16_0728,15/08/2020 07:28,15.8,93,0,14.6,277,1.5,251,1
20200815,clip_17_0756,15/08/2020 07:56,17.6,83,0,14.8,213,1,474,7
20200815,clip_18_0809,15/08/2020 08:09,18,83,0,15.2,205,1.3,458,7.5
20200815,clip_19_0837,15/08/2020 08:37,19.4,77,0.3,15.2,230,1.1,584,10
20200815,clip_20_0905,15/08/2020 09:05,20.6,72,0,15.5,218,1.5,634,10
20200815,clip_21_0933,15/08/2020 09:33,21.1,70,0,15.4,262,1.5,664,10
20200815,clip_22_1001,15/08/2020 10:01,22.5,63,0,15.3,179,2.3,704,10
20200815,clip_23_1029,15/08/2020 10:29,22.8,61,0,14.9,215,2.2,728,10
20200815,clip_24_1057,15/08/2020 10:57,23,62,0,15.4,215,2.5,744,10
20200815,clip_25_1125,15/08/2020 11:25,24.3,57,0,15.1,246,1.9,750,10
20200815,clip_26_1153,15/08/2020 11:53,25.1,54,0,15,221,2.2,750,10
20200815,clip_27_1221,15/08/2020 12:21,25.6,52,0,15,261,2,737,10
20200815,clip_28_1249,15/08/2020 12:49,25.8,50,0,14.6,227,2.1,719,10
20200815,clip_29_1317,15/08/2020 13:17,26.5,48,0,14.6,225,1.5,682,10
20200815,clip_30_1344,15/08/2020 13:44,26.8,47,0,14.7,221,1.6,658,10
20200815,clip_31_1412,15/08/2020 14:12,26.2,54,0,16.1,327,3,608,10
20200815,clip_32_1440,15/08/2020 14:40,25.6,57,0,16.5,319,3.1,553,10
20200815,clip_33_1508,15/08/2020 15:08,24.9,60,0,16.5,314,2.9,492,10
20200815,clip_34_1536,15/08/2020 15:36,24.1,62,0,16.3,326,2.8,423,10
20200815,clip_35_1604,15/08/2020 16:04,23.7,63,0,16.4,325,2.7,380,10
20200815,clip_36_1632,15/08/2020 16:32,22.8,66,0,16.2,336,3,306,10
20200815,clip_37_1700,15/08/2020 17:00,22.3,69,0,16.3,333,2.3,236,10
20200815,clip_38_1715,15/08/2020 17:15,21.8,71,0,16.3,344,2.1,187,10
20200815,clip_39_1743,15/08/2020 17:43,21.3,72,0,16,339,1.8,138,10
20200815,clip_40_1811,15/08/2020 18:11,20.6,76,0,16.1,316,1.2,72,10
20200815,clip_41_1839,15/08/2020 18:39,19.1,81,0,15.7,319,0.9,24,0
20200815,clip_42_1907,15/08/2020 19:07,17.6,87,0,15.4,314,1,4,0
20200815,clip_43_1935,15/08/2020 19:35,16.6,90,0,15,314,0.5,0,0
20200815,clip_44_2003,15/08/2020 20:03,15.2,91,0,13.8,0,0,0,0
20200815,clip_45_2031,15/08/2020 20:31,15,95,0,14.3,0,0,0,0
20200815,clip_46_2059,15/08/2020 20:59,14.5,96,0,13.9,0,0,0,0
20200815,clip_47_2101,15/08/2020 21:01,14.5,96,0,13.9,0,0,0,0
20200815,clip_48_2129,15/08/2020 21:29,13.5,97,0,13,0,0,0,0
20200815,clip_49_2157,15/08/2020 21:57,14,98,0,13.6,0,0,0,0
20200815,clip_50_2225,15/08/2020 22:25,13.7,98,0,13.4,0,0,0,0
20200815,clip_51_2253,15/08/2020 22:53,13.1,98,0,12.8,0,0,0,0
20200815,clip_52_2321,15/08/2020 23:21,12.5,98,0,12.2,0,0,0,0
20200815,clip_53_2349,15/08/2020 23:49,11.9,98,0,11.6,0,0,0,0
20200816,clip_0_0000,16/08/2020 00:00,12,99,0,11.7,0,0,0,0
20200816,clip_1_0028,16/08/2020 00:28,11.1,99,0,10.9,0,0,0,0
20200816,clip_2_0056,16/08/2020 00:56,12.1,99,0,12,0,0,0,0
20200816,clip_3_0124,16/08/2020 01:24,12.8,99,0,12.6,0,0,0,0
20200816,clip_4_0152,16/08/2020 01:52,13.7,99,0,13.6,0,0,0,0
20200816,clip_5_0220,16/08/2020 02:20,13.7,99,0,13.6,0,0,0,0
20200816,clip_6_0248,16/08/2020 02:48,13.7,99,0,13.6,0,0,0,0
20200816,clip_7_0316,16/08/2020 03:16,13.8,99,0,13.7,0,0,0,0
20200816,clip_8_0344,16/08/2020 03:44,13.6,99,0,13.5,0,0,1,0
20200816,clip_9_0412,16/08/2020 04:12,13.5,100,0,13.4,0,0,9,0
20200816,clip_10_0440,16/08/2020 04:40,13.3,100,0,13.3,98,0.3,33,0
20200816,clip_11_0508,16/08/2020 05:08,13.6,100,0,13.6,0,0,68,0
20200816,clip_12_0509,16/08/2020 05:09,13.6,100,0,13.6,0,0,68,0
20200816,clip_13_0537,16/08/2020 05:37,14.5,100,0,14.5,0,0,121,0.5
20200816,clip_14_0605,16/08/2020 06:05,15.1,100,0,15,145,0.3,168,0
20200816,clip_15_0633,16/08/2020 06:33,16,100,0,16,0,0,202,2
20200816,clip_16_0701,16/08/2020 07:01,17.3,100,0,17.3,55,0.3,280,7
20200816,clip_17_0729,16/08/2020 07:29,18.6,100,0,18.5,103,0.5,428,10
20200816,clip_18_0757,16/08/2020 07:57,19.3,91,0,17.9,113,1,496,10
20200816,clip_19_0825,16/08/2020 08:25,24,61,0,16,109,1.2,553,10
20200816,clip_20_0853,16/08/2020 08:53,24.5,58,0,15.7,123,0.9,589,10
20200816,clip_21_0921,16/08/2020 09:21,25.1,54,0,15.1,123,2,635,10
20200816,clip_22_0949,16/08/2020 09:49,26.5,47,0,14.2,137,1.4,665,10
20200816,clip_23_1017,16/08/2020 10:17,27.1,46,0,14.6,152,1.5,699,10
20200816,clip_24_1045,16/08/2020 10:45,27.2,43,0,13.5,138,2.2,721,10
20200816,clip_25_1113,16/08/2020 11:13,28,37,0,12,156,2,732,10
20200816,clip_26_1141,16/08/2020 11:41,28.5,36,0,12,172,2.1,733,10
20200816,clip_27_1209,16/08/2020 12:09,29.1,37,0,12.8,126,2.4,725,10
20200816,clip_28_1237,16/08/2020 12:37,28.5,38,0,13,110,2.7,699,10
20200816,clip_29_1303,16/08/2020 13:03,28.3,40,0,13.5,109,2.8,685,10
20200816,clip_30_1331,16/08/2020 13:31,28.5,38,0,12.7,117,2.9,655,10
20200816,clip_31_1359,16/08/2020 13:59,28.5,37,0,12.4,119,3.2,612,10
20200816,clip_32_1427,16/08/2020 14:27,28.5,36,0,11.9,126,3.3,539,10
20200816,clip_33_1455,16/08/2020 14:55,27.7,39,0,12.5,114,4.1,494,10
20200816,clip_34_1523,16/08/2020 15:23,27.6,39,0,12.6,132,4.3,448,10
20200816,clip_35_1551,16/08/2020 15:51,27,40,0,12.2,123,3.8,370,10
20200816,clip_36_1619,16/08/2020 16:19,26.4,49,0,14.8,117,3.1,294,10
20200816,clip_37_1647,16/08/2020 16:47,25.5,51,0,14.6,112,2.7,164,3.5
20200817,clip_0_0941,17/08/2020 09:41,27.3,44,0,13.8,124,3.9,676,10
20200817,clip_1_1009,17/08/2020 10:09,27.2,42,0,13,116,4.5,695,10
20200817,clip_2_1037,17/08/2020 10:37,27.6,41,0,13.3,111,3.8,714,10
20200817,clip_3_1105,17/08/2020 11:05,27.9,38,0,12.2,116,4.6,726,10
20200817,clip_4_1133,17/08/2020 11:33,27.5,38,0,12,112,5,739,10
20200817,clip_5_1201,17/08/2020 12:01,27.9,39,0,12.7,119,4.7,737,10
20200817,clip_6_1229,17/08/2020 12:29,27.8,39,0,12.4,110,4.5,722,10
20200817,clip_7_1257,17/08/2020 12:57,28.4,37,0,12.3,122,4.6,705,10
20200817,clip_8_1325,17/08/2020 13:25,27.9,38,0,12.4,124,4.5,666,10
20200817,clip_9_1353,17/08/2020 13:53,28,37,0,12.1,120,4.6,638,10
20200817,clip_10_1421,17/08/2020 14:21,28.1,37,0,12,121,4,587,10
20200817,clip_11_1436,17/08/2020 14:36,27.9,34,0,10.7,115,3.9,550,10
20200817,clip_12_1504,17/08/2020 15:04,28.1,34,0,10.7,124,3.6,511,10
20200817,clip_13_1532,17/08/2020 15:32,27.9,36,0,11.3,128,3.4,445,10
20200817,clip_14_1600,17/08/2020 16:00,27.5,34,0,10.3,120,3.3,376,10
20200817,clip_15_1628,17/08/2020 16:28,27.3,37,0,11.2,109,2.2,306,10
20200817,clip_16_1656,17/08/2020 16:56,26.6,38,0,11.3,115,2.6,232,10
20200817,clip_17_1724,17/08/2020 17:24,26.1,42,0,12.1,114,2.4,182,10
20200817,clip_18_1752,17/08/2020 17:52,24.9,47,0,12.8,111,1.9,109,10
20200817,clip_19_1812,17/08/2020 18:12,24,52,0,13.6,107,2,67,10
20200817,clip_20_1840,17/08/2020 18:40,22.2,61,0,14.3,103,1.4,18,0
20200817,clip_21_1908,17/08/2020 19:08,20.6,67,0,14.3,72,0.7,2,0
20200817,clip_22_1936,17/08/2020 19:36,19.5,70,0,13.9,68,0.9,0,0
20200817,clip_23_2004,17/08/2020 20:04,19.1,70,0,13.5,106,0.6,0,0
20200817,clip_24_2032,17/08/2020 20:32,18.1,75,0,13.5,87,0.5,0,0
20200817,clip_25_2100,17/08/2020 21:00,16.6,79,0,12.9,100,0.8,0,0
20200817,clip_26_2128,17/08/2020 21:28,16.3,79,0,12.6,102,0.7,0,0
20200817,clip_27_2156,17/08/2020 21:56,15.7,82,0,12.5,110,0.7,0,0
20200817,clip_28_2213,17/08/2020 22:13,15.5,82,0,12.3,110,1,0,0
20200817,clip_29_2241,17/08/2020 22:41,15.2,83,0,12.4,107,1.2,0,0
20200817,clip_30_2309,17/08/2020 23:09,15.2,85,0,12.6,112,0.8,0,0
20200817,clip_31_2337,17/08/2020 23:37,15,86,0,12.7,110,0.7,0,0
20200818,clip_0_0000,18/08/2020 00:00,14.6,88,0,12.7,105,1,0,0
20200818,clip_1_0028,18/08/2020 00:28,14.3,90,0,12.6,0,0,0,0
20200818,clip_2_0056,18/08/2020 00:56,14.1,90,0,12.5,77,1.1,0,0
20200818,clip_3_0124,18/08/2020 01:24,13.8,92,0,12.5,110,0.6,0,0
20200818,clip_4_0152,18/08/2020 01:52,13.6,94,0,12.7,92,0.6,0,0
20200818,clip_5_0220,18/08/2020 02:20,13.2,95,0,12.4,84,0.6,0,0
20200818,clip_6_0248,18/08/2020 02:48,13.7,96,0,13.1,78,0.7,0,0
20200818,clip_7_0316,18/08/2020 03:16,12.9,97,0,12.3,104,0.5,0,0
20200818,clip_8_0344,18/08/2020 03:44,12.9,97,0,12.5,82,0.8,0,0
20200818,clip_9_0412,18/08/2020 04:12,13.3,97,0,12.9,61,0.7,7,0
20200818,clip_10_0440,18/08/2020 04:40,12.3,98,0,12,103,0.3,21,0
20200818,clip_11_1451,18/08/2020 14:51,21.6,77,0,17.3,219,0.5,232,0
20200818,clip_12_1519,18/08/2020 15:19,21.7,75,0,17,248,0.7,237,0
20200818,clip_13_1547,18/08/2020 15:47,21.9,75,0,17.2,254,0.8,198,0
20200818,clip_14_1615,18/08/2020 16:15,21.7,77,0,17.4,185,0.9,68,0
20200818,clip_15_1643,18/08/2020 16:43,21.5,79,0,17.7,217,0.8,50,0
20200818,clip_16_1711,18/08/2020 17:11,20.9,79,0,17.2,249,1.5,35,0
20200818,clip_17_1739,18/08/2020 17:39,19.5,88,0,17.5,258,1.8,29,0
20200818,clip_18_1807,18/08/2020 18:07,19,93,0,17.8,311,1.2,26,0
20200818,clip_19_1835,18/08/2020 18:35,18.6,93,0,17.5,311,0.8,15,0
20200818,clip_20_1903,18/08/2020 19:03,18.3,94,0,17.2,295,0.9,5,0
20200818,clip_21_1931,18/08/2020 19:31,18.2,94,0,17.3,293,0.7,0,0
20200818,clip_22_1959,18/08/2020 19:59,18,95,0,17.1,0,0,0,0
20200818,clip_23_2027,18/08/2020 20:27,17.6,96,0,16.9,0,0,0,0
20200818,clip_24_2055,18/08/2020 20:55,17.1,97,0,16.5,0,0,0,0
20200818,clip_25_2123,18/08/2020 21:23,16.7,98,0,16.3,0,0,0,0
20200818,clip_26_2139,18/08/2020 21:39,16.1,97,0,15.7,0,0,0,0
20200818,clip_27_2207,18/08/2020 22:07,15.7,98,0,15.3,0,0,0,0
20200818,clip_28_2235,18/08/2020 22:35,16,98,0,15.8,0,0,0,0
20200818,clip_29_2303,18/08/2020 23:03,15.9,99,0,15.7,220,0.7,0,0
20200818,clip_30_2331,18/08/2020 23:31,16.4,99,0,16.2,168,0.6,0,0
20200818,clip_31_2359,18/08/2020 23:59,16,99,0,15.8,204,0.7,0,0
20200819,clip_0_0000,19/08/2020 00:00,16.2,99,0,16.1,169,0.6,0,0
20200819,clip_1_0028,19/08/2020 00:28,16.3,99,0,16.2,0,0,0,0
20200819,clip_2_0056,19/08/2020 00:56,16,99,0,15.8,206,0.4,0,0
20200819,clip_3_0124,19/08/2020 01:24,15.8,99,0,15.7,0,0,0,0
20200819,clip_4_0152,19/08/2020 01:52,15.4,99,0,15.3,212,0.5,0,0
20200819,clip_5_0220,19/08/2020 02:20,15.8,100,0,15.7,178,0.4,0,0
20200819,clip_6_0248,19/08/2020 02:48,14.7,100,0,14.7,226,0.3,0,0
20200819,clip_7_0316,19/08/2020 03:16,14.3,100,0,14.2,204,0.3,0,0
20200819,clip_8_0344,19/08/2020 03:44,14.3,100,0,14.2,200,0.4,0,0
20200819,clip_9_0412,19/08/2020 04:12,13.9,100,0,13.9,189,0.6,5,0
20200819,clip_10_0440,19/08/2020 04:40,13.4,100,0,13.3,0,0,17,0
20200819,clip_11_0508,19/08/2020 05:08,13.9,100,0,13.8,215,0.5,40,0
20200819,clip_12_0536,19/08/2020 05:36,14.9,100,0,14.9,213,1,58,0
20200819,clip_13_0604,19/08/2020 06:04,15.5,100,0,15.5,135,0.8,124,0
20200819,clip_14_0632,19/08/2020 06:32,16.7,100,0,16.7,197,1.2,174,3.5
20200819,clip_15_0700,19/08/2020 07:00,17.2,100,0,17.1,221,1.7,252,3.5
20200819,clip_16_0725,19/08/2020 07:25,16.9,100,0,16.9,236,1,122,0
20200819,clip_17_0753,19/08/2020 07:53,17.2,99,0,17.1,189,1,234,0
20200819,clip_18_0821,19/08/2020 08:21,17.6,95,0,16.8,207,1.6,264,0.5
20200819,clip_19_0849,19/08/2020 08:49,17.6,93,0,16.5,230,1.8,358,3
20200819,clip_20_0917,19/08/2020 09:17,19.4,83,0,16.5,226,1.7,646,10
20200819,clip_21_0945,19/08/2020 09:45,20,76,0,15.8,227,1.5,433,4
20200819,clip_22_1013,19/08/2020 10:13,21.2,67,0,14.9,223,2.5,718,9.5
20200819,clip_23_1041,19/08/2020 10:41,21.6,64,0,14.6,230,2.2,583,5.5
20200819,clip_24_1109,19/08/2020 11:09,22.7,59,0,14.3,205,2.6,782,10
20200819,clip_25_1137,19/08/2020 11:37,22.1,60,0,14.1,241,1.8,408,3.5
20200819,clip_26_1205,19/08/2020 12:05,23.6,54,0,13.7,225,1.8,759,8.5
20200819,clip_27_1233,19/08/2020 12:33,23.2,54,0,13.4,243,2,398,3.5
20200819,clip_28_1301,19/08/2020 13:01,22.7,60,0,14.6,277,2,361,1.5
20200819,clip_29_1329,19/08/2020 13:29,22.9,62,0,15.2,279,2.3,472,3.5
20200819,clip_30_1357,19/08/2020 13:57,22,60,0,13.8,254,1.7,219,0
20200819,clip_31_1425,19/08/2020 14:25,21.5,65,0,14.8,236,2,238,0
20200819,clip_32_1453,19/08/2020 14:53,23.4,54,0,13.6,247,1.5,658,10
20200819,clip_33_1503,19/08/2020 15:03,23.7,47,0,11.7,236,2.1,561,10
20200819,clip_34_1531,19/08/2020 15:31,23.6,52,0,13.1,224,2.6,454,10
20200819,clip_35_1559,19/08/2020 15:59,22.1,65,0,15.1,243,2,187,0
20200819,clip_36_1627,19/08/2020 16:27,21.1,73,0,16.1,317,2.3,222,3
20200819,clip_37_1655,19/08/2020 16:55,21,74,0,16.1,328,2.7,243,10
20200819,clip_38_1723,19/08/2020 17:23,20.5,74,0,15.8,335,2.7,229,10
20200819,clip_39_1751,19/08/2020 17:51,19.9,76,0,15.5,347,1.6,55,1
20200819,clip_40_1819,19/08/2020 18:19,19.2,80,0,15.7,0,0,41,7.5
20200819,clip_41_1847,19/08/2020 18:47,18.1,86,0,15.7,0,0,7,0
20200819,clip_42_1915,19/08/2020 19:15,16.8,91,0,15.3,0,0,0,0
20200819,clip_43_1943,19/08/2020 19:43,16.5,93,0,15.4,305,0.4,0,0
20200819,clip_44_2011,19/08/2020 20:11,15.7,95,0,14.9,335,0.6,0,0
20200819,clip_45_2018,19/08/2020 20:18,15.8,95,0,15,324,0.4,0,0
20200819,clip_46_2046,19/08/2020 20:46,15,96,0,14.4,27,0.4,0,0
20200819,clip_47_2114,19/08/2020 21:14,14.5,97,0,14,0,0,0,0
20200819,clip_48_2142,19/08/2020 21:42,14.2,97,0,13.8,0,0,0,0
20200819,clip_49_2210,19/08/2020 22:10,13.5,98,0,13.2,88,0.5,0,0
20200819,clip_50_2238,19/08/2020 22:38,13.8,99,0,13.6,91,0.6,0,0
20200819,clip_51_2306,19/08/2020 23:06,13.5,99,0,13.3,111,0.8,0,0
20200819,clip_52_2334,19/08/2020 23:34,13.8,99,0,13.6,106,0.5,0,0
20200820,clip_0_0000,20/08/2020 00:00,13.9,99,0,13.7,69,0.8,0,0
20200820,clip_1_0028,20/08/2020 00:28,12.8,99,0,12.7,101,0.7,0,0
20200820,clip_2_0056,20/08/2020 00:56,13.3,99,0,13.2,102,0.8,0,0
20200820,clip_3_0124,20/08/2020 01:24,12.7,99,0,12.5,96,0.3,0,0
20200820,clip_4_0152,20/08/2020 01:52,12.4,99,0,12.3,80,0.6,0,0
20200820,clip_5_0220,20/08/2020 02:20,12.1,100,0,12,93,0.6,0,0
20200820,clip_6_0248,20/08/2020 02:48,13.2,100,0,13.1,87,1,0,0
20200820,clip_7_0316,20/08/2020 03:16,13.4,100,0,13.3,107,1,0,0
20200820,clip_8_0344,20/08/2020 03:44,13.7,100,0,13.6,113,1,0,0
20200820,clip_9_0412,20/08/2020 04:12,14,100,0,13.9,88,0.8,13,0
20200820,clip_10_0440,20/08/2020 04:40,14.5,100,0,14.4,99,1.4,23,0
20200820,clip_11_0507,20/08/2020 05:07,15.5,100,0,15.4,116,1.9,36,0
20200820,clip_12_0535,20/08/2020 05:35,16,100,0,16,103,1.7,56,0
20200820,clip_13_0603,20/08/2020 06:03,16.5,100,0,16.5,113,1.8,90,0
20200820,clip_14_0631,20/08/2020 06:31,17.2,100,0,17.1,123,2,108,0
20200820,clip_15_0659,20/08/2020 06:59,17.9,99,0,17.7,104,1.5,139,0
20200820,clip_16_0727,20/08/2020 07:27,18.8,95,0,18,105,2,200,0
20200820,clip_17_0755,20/08/2020 07:55,19.2,86,0,16.9,121,2.7,107,0
20200820,clip_18_0823,20/08/2020 08:23,19.7,84,0,17,124,2.3,107,0
20200820,clip_19_0851,20/08/2020 08:51,20.4,80,0,16.7,131,2.6,148,0
20200820,clip_20_0919,20/08/2020 09:19,20.8,75,0,16.3,148,3.1,230,0
20200820,clip_21_0947,20/08/2020 09:47,21.5,73,0,16.5,141,2.9,254,0
20200820,clip_22_1015,20/08/2020 10:15,21.6,73,0,16.6,134,3.3,213,0
20200820,clip_23_1043,20/08/2020 10:43,21.5,74,0,16.6,149,3.7,200,0
20200820,clip_24_1111,20/08/2020 11:11,20.2,76,0,15.8,159,3.4,171,0
20200820,clip_25_1139,20/08/2020 11:39,19.4,85,0,16.9,145,3,141,0
20200820,clip_26_1207,20/08/2020 12:07,19,88,0,16.9,143,3.8,173,0
20200820,clip_27_1235,20/08/2020 12:35,18.9,91,0.1,17.4,136,3,139,0
20200820,clip_28_1303,20/08/2020 13:03,18.9,92,0,17.5,139,3.2,57,0
20200820,clip_29_1310,20/08/2020 13:10,19,93,0.3,17.7,137,2.6,102,0
20200820,clip_30_1338,20/08/2020 13:38,18.9,93,0.2,17.8,147,3.3,79,0
20200820,clip_31_1406,20/08/2020 14:06,18.5,93,0,17.4,141,3.4,65,0
20200820,clip_32_1422,20/08/2020 14:22,18.3,94,0.2,17.3,140,3.8,58,0
20200820,clip_33_1450,20/08/2020 14:50,18.1,94,0,17,139,3.5,86,0
20200820,clip_34_1518,20/08/2020 15:18,18,95,0,17.1,123,3.2,61,0
20200820,clip_35_1546,20/08/2020 15:46,18.2,96,0,17.6,125,2.6,98,0
20200820,clip_36_1614,20/08/2020 16:14,18.3,97,0,17.7,119,2.7,63,0
20200820,clip_37_1642,20/08/2020 16:42,18.5,95,0,17.7,135,2.9,39,0
